customer_id,name,gender,senior_citizen,age,partner,dependents,tenure_months,contract_type,monthly_charges,total_charges,payment_method,internet_service,phone_service,streaming_tv,streaming_movies,online_security,online_backup,device_protection,tech_support,paperless_billing,churn
CUST-02589,Robert Miller,Male,0,60,Yes,No,46,Two year,86.69,3995.74,Mailed check,Fiber optic,Yes,Yes,No,No,No,No,No,No,No
CUST-02590,Donna Martinez,Male,0,39,Yes,No,43,One year,74.15,3192.56,Electronic check,DSL,Yes,Yes,Yes,No,Yes,No,No,Yes,No
CUST-02591,Elizabeth Walker,Female,0,48,No,No,6,Month-to-month,83.95,508.55,Electronic check,Fiber optic,Yes,No,Yes,No,No,No,No,Yes,Yes
CUST-02592,Nancy Nguyen,Male,1,74,Yes,Yes,51,Two year,114.24,5846.69,Credit card,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No
CUST-02593,Christopher Ramirez,Female,0,23,No,No,11,Month-to-month,92.32,1043.06,Credit card,Fiber optic,Yes,No,No,No,Yes,No,Yes,No,Yes
CUST-02594,Robert Jackson,Male,0,38,No,No,2,Month-to-month,85.8,126.52,Electronic check,Fiber optic,Yes,No,No,Yes,No,No,No,Yes,No
CUST-02595,Kimberly Ramirez,Female,1,76,Yes,No,12,Two year,81.84,1006.5,Credit card,DSL,Yes,Yes,No,Yes,Yes,No,No,No,No
CUST-02596,Michael Taylor,Female,0,58,Yes,No,18,One year,36.73,670.76,Mailed check,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
CUST-02597,Betty Thompson,Female,0,22,No,No,17,One year,87.8,1489.81,Bank transfer,Fiber optic,Yes,No,No,Yes,Yes,No,No,Yes,No
CUST-02598,Barbara Harris,Male,1,80,No,Yes,10,Month-to-month,18.89,222.38,Credit card,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No
CUST-02599,Patricia Flores,Female,0,43,No,Yes,7,One year,26.89,234.2,Credit card,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No
CUST-02600,Jessica Thompson,Male,0,30,No,No,9,Month-to-month,74.58,634.87,Electronic check,DSL,Yes,No,Yes,No,No,No,Yes,Yes,Yes
CUST-02601,Emily Nguyen,Male,0,21,Yes,Yes,5,Month-to-month,27.81,178.02,Electronic check,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
CUST-02602,Donna Thomas,Female,0,57,No,No,8,Month-to-month,84.31,660.33,Electronic check,DSL,Yes,No,No,Yes,Yes,No,Yes,Yes,No
CUST-02603,Elizabeth Flores,Female,0,50,Yes,No,14,Two year,89.69,1240.31,Electronic check,DSL,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No
CUST-02604,Jessica Young,Male,1,66,Yes,No,8,Month-to-month,112.9,873.69,Electronic check,Fiber optic,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes
CUST-02605,William Taylor,Male,0,47,Yes,Yes,15,One year,99.94,1483.69,Bank transfer,Fiber optic,Yes,Yes,No,No,Yes,Yes,No,Yes,No
CUST-02606,Kimberly Martin,Male,0,61,No,Yes,1,Month-to-month,83.1,83.1,Mailed check,DSL,Yes,No,Yes,No,No,Yes,Yes,No,Yes
CUST-02607,Susan Lewis,Female,0,59,No,No,60,Two year,109.41,6569.36,Bank transfer,Fiber optic,Yes,No,Yes,No,Yes,No,Yes,Yes,No
CUST-02608,Lisa Hernandez,Female,0,24,No,Yes,27,Two year,85.57,2329.89,Electronic check,DSL,Yes,No,Yes,Yes,No,No,Yes,Yes,No
CUST-02609,Anthony Gonzalez,Female,0,43,Yes,No,10,One year,94.49,926.72,Mailed check,Fiber optic,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes
CUST-02610,Barbara Thompson,Male,0,32,No,No,7,Month-to-month,83.08,532.35,Bank transfer,DSL,Yes,Yes,No,Yes,No,Yes,No,No,No
CUST-02611,Donald Allen,Male,0,31,Yes,No,13,Two year,39.63,484.4,Electronic check,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes
CUST-02612,Sandra Robinson,Male,0,40,Yes,No,7,Month-to-month,90.12,650.14,Credit card,Fiber optic,Yes,No,Yes,No,Yes,No,No,Yes,No
CUST-02613,Steven White,Male,0,30,No,Yes,1,Month-to-month,100.38,100.38,Mailed check,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,No,No,No
CUST-02614,Paul Walker,Female,0,44,Yes,No,20,One year,30.22,557.83,Bank transfer,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No
CUST-02615,David Wright,Female,0,47,No,No,3,Month-to-month,111.26,350.88,Bank transfer,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,No,No,No
CUST-02616,David Gonzalez,Female,0,57,No,No,3,Month-to-month,33.12,98.08,Credit card,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
CUST-02617,James Young,Male,0,63,Yes,No,4,Month-to-month,68.34,315.64,Mailed check,DSL,No,No,No,No,Yes,No,Yes,No,No
CUST-02618,William Williams,Female,1,84,Yes,No,2,Month-to-month,103.53,246.09,Credit card,Fiber optic,Yes,No,No,No,No,Yes,Yes,Yes,Yes
CUST-02619,Elizabeth Moore,Female,0,37,No,Yes,71,Two year,88.24,6236.22,Mailed check,Fiber optic,Yes,Yes,Yes,No,No,No,No,No,Yes
CUST-02620,Michael Moore,Female,0,58,Yes,No,8,Month-to-month,76.51,592.97,Mailed check,Fiber optic,Yes,No,No,No,No,No,Yes,Yes,Yes
CUST-02621,Matthew Young,Female,0,41,No,Yes,8,One year,106.75,822.6,Bank transfer,Fiber optic,Yes,Yes,Yes,No,No,Yes,No,No,Yes
CUST-02622,Linda Lopez,Female,0,35,Yes,Yes,9,Month-to-month,62.24,580.91,Bank transfer,DSL,Yes,No,No,No,No,Yes,No,Yes,No
CUST-02623,Thomas Davis,Female,0,41,No,Yes,5,Month-to-month,36.35,189.56,Credit card,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No
CUST-02624,Barbara Hill,Female,0,22,No,No,9,One year,62.68,585.19,Bank transfer,DSL,Yes,No,No,No,No,No,No,Yes,No
CUST-02625,William Harris,Female,1,79,No,No,31,One year,96.25,3000.78,Mailed check,Fiber optic,Yes,No,No,No,Yes,No,Yes,Yes,No
CUST-02626,Susan Perez,Male,0,20,No,No,2,Month-to-month,105.99,186.77,Bank transfer,Fiber optic,Yes,Yes,Yes,Yes,No,No,No,No,Yes
CUST-02627,Joseph Martin,Male,0,32,Yes,No,24,One year,94.9,2320.26,Credit card,Fiber optic,Yes,Yes,No,Yes,No,Yes,No,Yes,No
CUST-02628,Michelle Ramirez,Female,0,46,Yes,No,16,Two year,73.04,1189.18,Electronic check,DSL,Yes,No,No,No,Yes,No,No,No,No
CUST-02629,Andrew Johnson,Female,0,63,Yes,No,9,Month-to-month,73.73,675.72,Credit card,DSL,No,Yes,Yes,No,Yes,No,No,Yes,No
CUST-02630,Margaret Wilson,Female,0,56,No,No,42,Two year,99.46,4139.28,Bank transfer,Fiber optic,Yes,No,Yes,No,Yes,Yes,No,Yes,No
CUST-02631,William Flores,Male,0,44,No,No,6,Month-to-month,80.54,479.42,Bank transfer,Fiber optic,Yes,No,Yes,No,No,No,No,Yes,Yes
CUST-02632,Andrew Rodriguez,Female,0,25,No,No,2,Month-to-month,33.56,63.76,Electronic check,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No
CUST-02633,David Nguyen,Male,0,46,Yes,No,14,One year,82.15,1175.63,Bank transfer,DSL,Yes,No,No,No,No,Yes,Yes,Yes,No
CUST-02634,Jessica Brown,Female,0,32,No,Yes,70,Two year,31.54,2245.81,Bank transfer,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No
CUST-02635,Joshua Taylor,Male,1,68,No,No,4,Month-to-month,90.66,313.31,Credit card,Fiber optic,Yes,No,No,Yes,No,Yes,No,No,Yes
CUST-02636,Barbara Thomas,Male,0,52,Yes,No,8,Month-to-month,81.0,645.39,Credit card,DSL,Yes,Yes,Yes,No,No,No,Yes,No,Yes
CUST-02637,Ashley Anderson,Male,0,41,No,No,46,One year,63.85,2907.41,Mailed check,DSL,Yes,Yes,No,No,No,No,No,No,No
CUST-02638,Michael Smith,Female,0,52,No,No,8,Month-to-month,34.32,230.29,Electronic check,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No
CUST-02639,Charles Scott,Female,0,52,No,Yes,2,Month-to-month,96.91,236.1,Mailed check,Fiber optic,Yes,Yes,No,No,No,Yes,No,No,No
CUST-02640,Patricia Wilson,Female,0,21,No,No,20,One year,88.84,1770.01,Electronic check,Fiber optic,No,No,No,Yes,Yes,No,No,No,No
CUST-02641,Daniel Wright,Female,0,27,No,No,20,Two year,100.44,1989.62,Bank transfer,Fiber optic,Yes,Yes,No,No,No,Yes,Yes,Yes,No
CUST-02642,Christopher Nguyen,Female,0,56,Yes,Yes,63,Two year,79.34,5000.06,Bank transfer,Fiber optic,Yes,Yes,No,No,No,No,No,No,No
CUST-02643,Donald Martinez,Male,0,30,No,No,10,Month-to-month,83.49,839.14,Bank transfer,Fiber optic,Yes,No,No,No,No,No,No,Yes,No
CUST-02644,John Young,Female,0,60,Yes,No,36,One year,97.85,3473.29,Credit card,Fiber optic,Yes,No,Yes,No,No,Yes,Yes,Yes,No
CUST-02645,Betty Robinson,Male,0,35,Yes,No,40,One year,82.18,3297.7,Electronic check,DSL,Yes,Yes,Yes,Yes,No,No,No,No,No
CUST-02646,Lisa White,Male,0,63,No,No,5,Month-to-month,81.08,378.65,Mailed check,DSL,Yes,Yes,No,No,No,No,Yes,Yes,No
CUST-02647,Charles Taylor,Female,0,50,Yes,No,6,Month-to-month,32.71,243.33,Bank transfer,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes
CUST-02648,Margaret Scott,Female,0,26,Yes,No,24,One year,17.29,454.38,Bank transfer,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
CUST-02649,Nancy Thompson,Male,0,63,No,No,3,Month-to-month,83.81,296.02,Mailed check,Fiber optic,Yes,No,No,No,Yes,No,No,No,Yes
CUST-02650,Susan Harris,Female,0,61,Yes,Yes,8,Month-to-month,72.49,550.58,Electronic check,DSL,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes
CUST-02651,Linda Lee,Male,0,47,No,Yes,8,Month-to-month,90.85,754.84,Bank transfer,DSL,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes
CUST-02652,Emily Gonzalez,Male,0,46,Yes,Yes,47,Two year,27.81,1263.34,Mailed check,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No
CUST-02653,Michelle Lewis,Female,0,41,Yes,No,3,Month-to-month,75.48,221.16,Bank transfer,Fiber optic,No,No,No,Yes,Yes,No,No,No,No
CUST-02654,Sarah King,Female,0,51,No,Yes,36,Two year,100.5,3576.33,Credit card,Fiber optic,Yes,Yes,No,Yes,No,Yes,No,No,No
CUST-02655,Michael Young,Female,1,71,No,No,31,Two year,32.79,1020.45,Credit card,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
CUST-02656,Anthony Lee,Male,0,64,No,Yes,55,Two year,88.35,4894.27,Electronic check,DSL,Yes,No,Yes,No,Yes,Yes,No,No,Yes
CUST-02657,Ashley Flores,Female,0,59,No,No,4,Month-to-month,84.87,313.52,Electronic check,Fiber optic,Yes,Yes,No,No,No,No,No,Yes,Yes
CUST-02658,Anthony Allen,Female,0,43,No,No,7,Month-to-month,105.76,743.47,Mailed check,Fiber optic,Yes,No,Yes,Yes,No,No,Yes,No,Yes
CUST-02659,Betty Allen,Female,0,56,No,No,9,Month-to-month,82.04,726.16,Electronic check,DSL,Yes,Yes,No,Yes,No,Yes,No,Yes,No
CUST-02660,Donna Young,Female,0,32,Yes,Yes,5,Month-to-month,72.91,398.81,Mailed check,DSL,Yes,Yes,No,No,No,No,Yes,Yes,No
CUST-02661,Karen Flores,Male,0,18,Yes,No,1,Month-to-month,111.3,124.52,Credit card,Fiber optic,Yes,Yes,No,Yes,Yes,No,No,No,No
CUST-02662,Matthew Williams,Male,1,83,No,No,41,Two year,90.15,3652.44,Mailed check,DSL,Yes,Yes,Yes,No,No,No,Yes,Yes,No
CUST-02663,Betty Williams,Male,0,18,Yes,No,6,Month-to-month,27.44,132.16,Mailed check,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes
CUST-02664,Donna Flores,Male,1,83,Yes,No,1,Month-to-month,92.4,92.4,Bank transfer,DSL,Yes,Yes,Yes,Yes,No,No,Yes,No,No
CUST-02665,Elizabeth Brown,Male,0,19,No,No,6,Month-to-month,59.31,310.5,Credit card,DSL,Yes,Yes,No,No,No,No,No,Yes,No
CUST-02666,Joshua Martinez,Female,0,29,Yes,Yes,4,Month-to-month,97.34,366.19,Credit card,Fiber optic,Yes,Yes,No,No,Yes,Yes,No,No,Yes
CUST-02667,Robert Torres,Female,0,32,Yes,No,33,One year,74.96,2472.11,Electronic check,DSL,Yes,Yes,No,No,Yes,No,No,No,No
CUST-02668,James Scott,Female,0,47,No,No,18,One year,111.48,1958.65,Electronic check,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,No,No,No
CUST-02669,Joseph Sanchez,Female,0,40,Yes,Yes,7,One year,30.85,204.5,Credit card,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes
CUST-02670,Michelle Martinez,Female,1,82,Yes,Yes,10,Month-to-month,117.3,1213.23,Mailed check,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes
CUST-02671,Jessica Clark,Male,0,48,Yes,No,56,Two year,101.02,5652.27,Credit card,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,No,No,No
CUST-02672,Daniel Johnson,Male,0,47,No,No,20,One year,91.79,1855.25,Credit card,DSL,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No
CUST-02673,Joseph Martinez,Female,0,44,Yes,No,18,One year,38.93,729.49,Electronic check,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
CUST-02674,Anthony Clark,Female,0,22,Yes,No,43,One year,89.28,3848.42,Mailed check,DSL,Yes,Yes,Yes,No,No,No,Yes,No,Yes
CUST-02675,David Hill,Male,1,71,Yes,No,12,Two year,34.95,404.52,Mailed check,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
CUST-02676,Andrew Scott,Female,0,37,No,No,51,Two year,31.01,1532.35,Electronic check,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
CUST-02677,Steven Wilson,Male,0,39,No,No,5,Month-to-month,81.16,384.17,Mailed check,DSL,Yes,No,Yes,Yes,Yes,No,No,No,Yes
CUST-02678,Paul Johnson,Male,1,77,Yes,No,28,One year,105.84,2982.44,Credit card,Fiber optic,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes
CUST-02679,Christopher Garcia,Female,0,36,Yes,No,9,One year,99.05,860.52,Credit card,Fiber optic,Yes,No,Yes,No,Yes,Yes,No,No,No
CUST-02680,Anthony Scott,Male,0,40,Yes,No,58,Two year,101.93,5921.73,Electronic check,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes
CUST-02681,Paul Brown,Male,0,53,No,No,10,Month-to-month,100.22,1012.55,Bank transfer,Fiber optic,Yes,No,Yes,Yes,Yes,No,No,No,Yes
CUST-02682,Elizabeth Ramirez,Female,1,68,No,Yes,8,Month-to-month,83.73,694.32,Credit card,Fiber optic,No,Yes,No,No,No,Yes,No,Yes,Yes
CUST-02683,Susan Moore,Female,0,46,No,No,21,Two year,71.44,1536.31,Bank transfer,DSL,Yes,No,Yes,No,No,No,Yes,Yes,Yes
CUST-02684,William Torres,Male,0,36,No,No,4,Month-to-month,39.13,118.36,Mailed check,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No
CUST-02685,Barbara Robinson,Female,0,40,No,No,1,Month-to-month,127.47,140.48,Credit card,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
CUST-02686,Margaret Garcia,Male,0,53,No,No,20,One year,69.0,1382.77,Credit card,DSL,No,No,No,Yes,Yes,No,No,Yes,No
CUST-02687,Sarah Sanchez,Female,0,30,Yes,No,5,Month-to-month,90.73,483.23,Electronic check,Fiber optic,Yes,No,No,No,No,Yes,No,No,Yes
CUST-02688,Joshua Thompson,Male,0,37,Yes,No,2,Month-to-month,32.53,84.0,Electronic check,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes
CUST-02689,Margaret Lee,Male,0,30,Yes,No,1,Month-to-month,89.89,89.89,Mailed check,Fiber optic,No,No,No,Yes,No,Yes,Yes,Yes,Yes
CUST-02690,David Wilson,Female,1,70,Yes,No,10,Month-to-month,72.86,745.32,Mailed check,DSL,Yes,Yes,No,No,No,No,No,Yes,Yes
CUST-02691,Lisa Hill,Male,0,60,No,No,8,Month-to-month,39.2,265.93,Bank transfer,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No
CUST-02692,Donna Wright,Female,0,24,Yes,No,10,One year,85.28,883.73,Electronic check,Fiber optic,Yes,No,No,Yes,No,No,No,Yes,Yes
CUST-02693,Kimberly Martinez,Male,1,70,No,No,8,Month-to-month,21.74,179.27,Electronic check,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Yes
CUST-02694,Anthony Perez,Male,1,69,Yes,Yes,4,Month-to-month,100.98,399.23,Mailed check,Fiber optic,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes
CUST-02695,Mary Torres,Female,0,26,Yes,No,23,One year,91.6,2120.48,Electronic check,DSL,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No
CUST-02696,Andrew Scott,Female,1,84,No,No,3,Month-to-month,108.39,309.4,Mailed check,Fiber optic,Yes,No,Yes,Yes,No,No,Yes,No,No
CUST-02697,Nancy Flores,Female,0,39,Yes,No,9,Month-to-month,36.76,370.22,Credit card,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
CUST-02698,Elizabeth Martin,Male,1,72,Yes,No,27,One year,30.22,768.67,Credit card,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No
CUST-02699,Elizabeth Wright,Female,0,34,Yes,No,30,One year,92.41,2771.56,Mailed check,Fiber optic,Yes,Yes,No,Yes,No,No,No,No,No
CUST-02700,Lisa Williams,Male,0,50,Yes,No,50,Two year,87.24,4371.17,Credit card,Fiber optic,Yes,No,Yes,No,Yes,No,No,Yes,No
CUST-02701,Steven Young,Male,0,48,Yes,No,54,Two year,70.11,3797.65,Credit card,DSL,Yes,Yes,No,Yes,No,No,No,Yes,No
CUST-02702,Sandra King,Male,0,21,No,No,17,Two year,86.95,1486.81,Bank transfer,Fiber optic,Yes,Yes,No,No,No,No,No,Yes,No
CUST-02703,Michael Jones,Female,1,80,Yes,No,11,Month-to-month,32.87,375.63,Mailed check,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes
CUST-02704,Mary Davis,Female,0,47,No,No,8,Month-to-month,75.41,640.55,Electronic check,DSL,Yes,No,No,No,No,Yes,Yes,No,No
CUST-02705,Michelle Lee,Female,1,66,No,No,46,Two year,30.7,1362.48,Mailed check,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
CUST-02706,Betty Martin,Male,0,26,No,Yes,9,Month-to-month,72.82,704.47,Mailed check,DSL,Yes,No,Yes,No,No,No,No,No,No
CUST-02707,Steven Allen,Male,0,26,No,No,43,One year,77.84,3359.22,Credit card,DSL,Yes,Yes,Yes,No,Yes,No,No,Yes,No
CUST-02708,Joshua Martin,Female,0,53,No,No,7,Month-to-month,34.21,218.92,Mailed check,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No
CUST-02709,Paul Johnson,Female,0,31,Yes,No,13,Two year,108.2,1408.58,Credit card,Fiber optic,Yes,No,Yes,Yes,Yes,No,Yes,No,No
CUST-02710,Ashley Hernandez,Male,0,58,Yes,Yes,67,Two year,94.19,6320.86,Bank transfer,Fiber optic,Yes,Yes,Yes,No,No,No,No,No,Yes
CUST-02711,David Lee,Female,0,59,Yes,No,9,Month-to-month,36.51,330.95,Credit card,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes
CUST-02712,Jessica Harris,Female,0,46,No,Yes,7,Month-to-month,96.56,696.98,Credit card,Fiber optic,Yes,Yes,Yes,No,Yes,No,No,Yes,No
CUST-02713,Mark Williams,Female,0,35,Yes,Yes,22,One year,69.62,1512.65,Mailed check,DSL,Yes,No,Yes,No,No,No,No,No,Yes
CUST-02714,Matthew Hill,Female,0,64,Yes,Yes,28,Two year,96.86,2748.6,Bank transfer,Fiber optic,Yes,No,Yes,Yes,No,No,No,No,No
CUST-02715,Ashley Martinez,Male,1,79,No,No,11,Month-to-month,100.97,1086.37,Credit card,Fiber optic,Yes,Yes,No,Yes,No,Yes,No,No,No
CUST-02716,William Young,Male,0,48,Yes,No,23,One year,94.33,2217.12,Electronic check,Fiber optic,Yes,No,No,No,No,Yes,No,No,No
CUST-02717,Lisa Perez,Male,0,49,No,No,5,Month-to-month,78.94,373.79,Bank transfer,DSL,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes
CUST-02718,Mary Taylor,Female,0,61,Yes,No,5,Month-to-month,37.77,149.03,Credit card,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
CUST-02719,Joseph Jones,Male,0,19,Yes,Yes,3,Month-to-month,39.03,74.47,Mailed check,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No
CUST-02720,David Jones,Male,0,34,No,Yes,6,Month-to-month,105.44,602.03,Mailed check,Fiber optic,Yes,Yes,No,No,Yes,Yes,No,No,Yes
CUST-02721,Margaret Wright,Female,0,26,Yes,Yes,40,One year,89.45,3621.72,Bank transfer,DSL,Yes,No,Yes,Yes,No,Yes,No,Yes,No
CUST-02722,Jessica Thompson,Male,0,60,Yes,No,2,Month-to-month,114.42,211.97,Electronic check,Fiber optic,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes
CUST-02723,Anthony Lee,Male,0,54,No,Yes,9,Month-to-month,31.53,244.44,Credit card,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No
CUST-02724,Sandra Williams,Female,0,22,Yes,No,8,Month-to-month,78.11,658.32,Mailed check,DSL,No,Yes,Yes,Yes,No,No,Yes,Yes,No
CUST-02725,Nancy Thomas,Male,0,46,Yes,No,10,Month-to-month,97.39,931.79,Mailed check,Fiber optic,Yes,Yes,Yes,No,Yes,No,No,Yes,No
CUST-02726,James Jones,Male,0,46,Yes,Yes,29,One year,82.72,2442.33,Bank transfer,Fiber optic,Yes,No,Yes,No,No,No,No,Yes,No
CUST-02727,Linda Clark,Male,0,21,Yes,Yes,30,One year,84.84,2591.06,Credit card,DSL,Yes,Yes,Yes,No,Yes,No,No,Yes,No
CUST-02728,Paul Scott,Female,0,57,Yes,No,3,Month-to-month,82.31,257.1,Credit card,Fiber optic,Yes,No,No,Yes,No,No,No,No,Yes
CUST-02729,Susan Ramirez,Female,0,52,No,No,39,One year,84.7,3261.54,Bank transfer,Fiber optic,Yes,Yes,No,No,No,No,No,No,No
CUST-02730,Andrew Harris,Female,0,36,No,No,2,Month-to-month,70.0,91.58,Electronic check,Fiber optic,Yes,No,No,No,No,No,No,Yes,Yes
CUST-02731,Matthew Davis,Female,0,36,No,No,6,Month-to-month,79.73,470.09,Credit card,DSL,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No
CUST-02732,Michael Thomas,Male,0,47,No,No,3,Month-to-month,97.2,272.54,Credit card,Fiber optic,Yes,No,No,No,No,Yes,Yes,Yes,No
CUST-02733,Kimberly Lopez,Male,1,84,No,No,34,One year,72.73,2484.32,Mailed check,DSL,Yes,Yes,No,No,Yes,No,No,Yes,Yes
CUST-02734,William Wright,Male,0,54,No,No,6,Month-to-month,33.98,192.83,Mailed check,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No
CUST-02735,Betty Wright,Male,0,25,Yes,Yes,62,Two year,91.03,5674.23,Credit card,Fiber optic,Yes,No,No,No,Yes,No,No,No,No
CUST-02736,William Jones,Female,1,71,No,No,12,Two year,29.99,354.6,Credit card,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
CUST-02737,Kimberly Lewis,Male,1,77,Yes,Yes,6,Month-to-month,29.3,141.19,Bank transfer,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No
CUST-02738,Charles Thomas,Male,0,48,Yes,No,11,Month-to-month,37.9,418.12,Mailed check,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No
CUST-02739,Mark Brown,Male,1,68,Yes,No,6,Month-to-month,90.06,578.14,Credit card,Fiber optic,Yes,No,Yes,Yes,No,No,No,Yes,No
CUST-02740,Thomas Lee,Male,0,62,No,No,41,Two year,107.38,4437.91,Mailed check,Fiber optic,Yes,Yes,No,No,Yes,Yes,Yes,No,No
CUST-02741,Steven Williams,Male,0,62,No,No,35,One year,80.81,2840.37,Credit card,DSL,Yes,No,Yes,Yes,Yes,No,No,Yes,No
CUST-02742,James Torres,Male,0,27,Yes,Yes,26,One year,84.16,2215.87,Mailed check,DSL,Yes,No,No,No,Yes,Yes,Yes,No,No
CUST-02743,Charles Gonzalez,Male,0,25,Yes,No,64,Two year,79.94,5144.97,Credit card,Fiber optic,Yes,No,No,No,Yes,No,No,Yes,No
CUST-02744,Jessica Hernandez,Male,0,52,Yes,No,24,One year,96.79,2322.22,Bank transfer,Fiber optic,Yes,No,Yes,No,No,No,Yes,Yes,Yes
CUST-02745,Michelle Clark,Female,1,65,Yes,No,9,Month-to-month,91.49,820.03,Bank transfer,DSL,Yes,Yes,Yes,No,Yes,No,No,Yes,No
CUST-02746,David Nguyen,Female,0,49,Yes,No,4,Month-to-month,87.8,333.52,Electronic check,Fiber optic,Yes,Yes,No,Yes,No,No,No,No,Yes
CUST-02747,Patricia Wright,Female,0,59,Yes,Yes,16,One year,34.13,504.19,Credit card,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No
CUST-02748,Elizabeth Garcia,Female,0,40,No,Yes,6,Month-to-month,49.44,329.59,Credit card,DSL,No,No,No,No,No,No,Yes,Yes,No
CUST-02749,Anthony Wright,Female,0,59,No,Yes,9,Month-to-month,85.67,766.64,Bank transfer,DSL,Yes,Yes,Yes,No,No,Yes,No,No,No
CUST-02750,Andrew Wright,Female,0,62,No,Yes,7,Month-to-month,113.11,759.03,Bank transfer,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No
CUST-02751,Robert Jackson,Female,1,66,No,Yes,10,Month-to-month,35.43,362.73,Electronic check,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Yes
CUST-02752,Charles Davis,Female,0,53,Yes,No,5,Month-to-month,76.91,401.58,Electronic check,DSL,Yes,No,No,Yes,Yes,No,No,Yes,No
CUST-02753,Ashley Rodriguez,Female,0,52,No,No,1,Month-to-month,103.27,152.01,Mailed check,Fiber optic,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes
